student_id,lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size
ST2637,0.041774,0.043408,0.023827,0.022864,0.001768,0.075442,0.14544,0.013359,0.001717,0.020675,0.006566,0.002811,0.000733,-0.000262,0.001295,0.000574,0.000344,7.3e-05,0.00013,-0.021162,-0.000505,-4.4e-05,0.000202,0.00128,-0.000108,0.000124,-0.000157,-0.000724,0.007309,0.009789,0.0,-0.000138,0.0,0.000606,0.00157
ST2640,0.041774,0.043408,0.021762,0.00651,0.002841,0.081446,0.20767,-0.00044,0.003431,0.013143,-0.00169,0.002712,0.001419,-0.003395,0.000622,-0.000405,-0.000144,-8.8e-05,-4e-06,0.000776,-0.000121,-6e-05,-0.001141,-0.000587,0.000619,0.000924,-0.000762,1e-05,0.002851,0.008991,0.0,-0.000179,-0.000409,0.000611,-0.00366
ST2656,0.041367,0.045606,0.01799,0.009013,0.003169,-0.045906,0.149111,-0.003054,-0.001154,0.018897,0.001486,-0.002103,0.002658,-0.005548,0.003725,-0.000123,0.001196,-0.000815,-9.8e-05,0.001959,-3e-06,-0.000175,-0.000304,0.0,-0.00016,-0.000977,-2e-06,-0.00081,-0.006134,0.118443,0.00779,-6.5e-05,0.001731,0.0,-0.000197
ST2663,0.041774,0.043408,0.021459,0.008332,0.003009,0.080619,0.16213,5.4e-05,-0.001495,0.007311,0.000877,0.001235,-0.002268,-0.000466,-0.000176,-0.000223,0.001582,-0.000195,-0.000246,0.002624,0.00019,6.1e-05,0.000324,-0.001251,0.000638,-0.000476,-6.1e-05,-0.000975,0.002338,0.009174,0.0,-0.000512,-0.00075,0.000416,-0.002999
ST2686,0.043731,0.048632,-0.056928,0.018315,0.002354,0.044145,-0.036781,0.038723,0.003081,0.049676,-0.003674,-0.000596,0.003695,-0.005345,0.000347,-0.001094,-0.000352,0.000222,0.0,0.000453,0.000179,-0.000108,0.000145,0.00017,0.000558,0.000572,0.0,-6.7e-05,0.002791,0.021261,-0.0009,-0.000104,-0.000158,0.002927,0.010013
ST2710,0.041774,0.043408,-0.07728,0.024391,-0.003736,0.080181,0.134673,-0.000156,0.00138,0.01296,-0.001062,-0.002066,-0.001726,0.000683,-0.000509,-0.000256,0.000794,-0.000714,0.000118,0.000636,0.000237,0.000561,-0.000399,-0.001092,0.001099,0.000654,0.000947,0.000135,-0.001325,0.000762,-0.000215,-0.000138,-0.000262,-0.00985,0.000874
ST2742,0.041774,0.043408,0.026568,0.007391,-0.004612,0.076929,0.141897,0.001815,0.001551,0.014599,-0.01501,-0.001668,0.001095,1.3e-05,-0.000886,-0.000208,-0.000441,0.000339,7.2e-05,-0.000128,8.1e-05,-1.3e-05,0.000535,-0.001406,8.7e-05,0.000159,-0.000273,0.001455,0.002604,0.007875,0.0,-0.000436,-0.000313,0.000523,0.002041
ST2749,0.041774,0.043408,0.021874,0.00841,0.002363,0.07468,0.21866,0.017801,0.004118,0.02446,-0.002914,-0.000279,0.000439,-0.003031,-0.000317,0.000393,1.7e-05,8.5e-05,-3e-05,0.001389,0.001132,-0.000124,0.000715,0.000627,0.000358,4.2e-05,0.000313,-0.001347,0.002895,0.007674,0.0,-7.3e-05,-7.9e-05,0.00079,0.001816
ST2756,0.041774,0.043408,0.022944,0.008117,-0.005166,0.07575,0.192875,0.019102,0.004069,0.032782,0.001901,0.000558,0.00175,-0.002537,0.000265,-0.000312,-0.000121,0.000339,8.1e-05,0.000531,0.000648,-0.000606,-0.001068,0.000833,0.00115,-7.6e-05,0.000114,-0.000279,0.002987,0.008439,0.0,-7.3e-05,-8e-05,0.001022,0.003585
ST2761,0.043731,0.048467,-0.059243,0.018085,0.00214,0.045365,-0.025708,0.041577,0.005768,0.051595,-0.003853,-0.000488,0.003695,-0.005334,-9.5e-05,-0.000468,-0.000388,4.2e-05,0.0,4.8e-05,0.000157,0.00014,-0.000177,0.00017,0.000558,-0.000193,0.0,0.00113,0.002791,0.020603,-0.0009,-0.000104,-0.000158,0.002467,0.010013
ST2762,0.041367,0.043522,0.036979,0.009051,-0.002576,0.094462,0.113675,0.017742,0.003251,0.033915,0.005121,0.003431,0.000727,0.001676,-0.000311,0.00148,0.000858,-9.9e-05,-0.000119,0.003124,0.000197,0.000346,0.000132,-0.001539,0.000109,0.000317,0.000547,0.007521,0.001195,-0.021086,0.0,-0.000244,0.0,0.001684,0.006607
ST2782,0.041367,0.043408,0.024374,0.007438,-0.003836,0.076163,0.153974,-0.0044,0.000567,0.021789,0.008301,0.001677,0.000755,-0.000193,-0.002169,0.000495,0.000758,-0.000886,-0.000137,0.001475,-8e-05,-0.000391,0.000182,-0.001521,0.000107,0.000475,0.001223,-0.00016,0.002312,0.008085,0.0,0.00173,0.000989,0.000758,0.002622
ST2784,0.041774,0.043408,0.021955,0.00836,0.001071,0.08002,0.200961,0.017898,0.000578,0.013764,0.005805,0.001923,0.000256,-0.003335,9e-05,0.000161,-0.000874,-0.0001,-0.000183,0.001024,0.000608,-3.9e-05,-0.001405,0.000417,9.8e-05,0.000657,0.00049,-0.000692,0.002801,0.00899,0.0,-0.000231,0.0,0.000675,-0.004963
ST2816,0.041367,0.043522,0.039093,0.008087,-0.003676,0.110735,0.073535,0.024563,0.001065,0.035656,0.003305,0.002652,0.001219,-0.000821,-0.000109,0.001143,0.00056,0.000373,0.0,0.003177,-0.000459,0.000546,1.8e-05,-0.000662,-0.00047,0.000129,-0.000351,0.006306,0.0008,-0.027442,0.0,-0.000129,0.0,0.001533,0.006981
ST2825,0.041774,0.043408,-0.063045,0.029563,-0.001603,0.071529,0.075697,0.005038,0.000802,0.017302,-0.003312,-0.00215,-0.004059,0.000918,0.000156,0.000723,-0.000618,0.000658,-5.6e-05,0.001859,0.00149,0.001129,0.000595,0.00017,0.000638,-0.000136,-1.7e-05,-0.000619,0.000793,0.011521,-0.000408,-0.000288,0.0,-0.007542,0.006226
ST2833,0.041774,0.043408,0.022498,0.008347,0.002721,0.07477,0.2002,0.018514,0.004154,0.020965,-0.004039,-0.000623,-0.000402,-0.003178,0.000105,0.000118,0.000259,0.000453,1.4e-05,0.001231,-0.000781,0.0,0.000739,0.000627,0.000344,8.2e-05,-7.7e-05,-0.000325,0.003046,0.007868,0.0,-7.3e-05,0.0,0.00079,0.001738
ST2835,0.041367,0.043522,-0.077063,0.008027,0.000593,0.082105,0.196132,0.029625,0.009308,0.039017,0.000744,0.000861,-7e-05,0.002355,0.000551,0.001977,3.6e-05,0.000658,0.0,-0.000251,0.000147,0.0,-0.000108,0.000448,-0.000438,-0.000302,0.000128,0.001073,0.001737,-0.031433,0.0,-7.3e-05,0.0,0.001855,0.005026
ST2851,0.041774,0.043408,-0.066167,0.03046,-0.001554,0.071529,0.077221,0.003279,0.000558,0.013232,-0.001212,-0.001876,-0.004059,0.001168,0.000672,-9e-05,-3.3e-05,-0.000805,-5.6e-05,0.002645,0.001336,0.000874,3e-06,-0.000189,-0.000121,0.000207,0.000283,-0.000548,0.001015,0.011677,-0.000452,-0.000288,0.0,-0.007654,0.006226
ST2855,0.041774,0.043408,-0.070184,0.028372,0.001908,0.074469,0.087657,0.006133,0.000971,0.016868,-0.003036,0.001817,-0.003565,0.000747,0.000344,0.000567,0.000905,0.000696,0.0,0.001199,0.001045,-0.001404,0.00046,0.00033,-0.000263,0.000252,-0.000127,-0.000973,0.000837,0.008472,-0.000452,-0.000208,0.0,-0.009643,0.004787
ST2857,-0.006595,-0.003181,0.003435,0.007883,0.008066,0.002047,0.075274,0.006369,-0.003436,-0.002695,0.01481,0.001519,1.4e-05,-0.000703,0.001132,0.000787,-0.000395,0.00061,0.000119,0.000272,9.3e-05,8e-05,0.000227,0.000585,0.000451,0.000363,0.000457,4e-06,0.000547,0.001689,-0.004994,-0.000778,-0.004909,8.7e-05,-3.1e-05
ST2860,0.041774,0.043408,0.022481,0.008436,0.002059,0.07477,0.200265,0.018778,0.003231,0.023443,0.003154,0.002699,-0.000595,-0.003178,0.000107,0.000273,-0.000844,0.000124,8.5e-05,0.000513,0.000256,0.000184,0.000988,0.000627,-0.000381,0.000339,-4e-06,0.000557,0.003102,0.007828,0.0,-7.3e-05,-3.1e-05,0.000724,0.001239
ST2868,0.041774,0.043408,-0.097065,0.009961,0.00063,0.075885,0.214108,0.021118,0.001098,0.033483,0.000571,0.000524,-0.000151,0.004,-2.4e-05,0.001101,0.000463,0.000881,-0.000261,0.000295,9.7e-05,0.0,7.9e-05,0.000448,0.000727,7e-05,0.000118,0.001219,0.003012,0.000392,0.0,-7.3e-05,0.0,0.001454,0.002155
ST2891,0.041976,0.043408,0.027592,0.008594,-0.003458,0.080859,0.130171,0.003692,0.001476,0.019573,0.007486,0.001492,0.001696,-0.00015,0.000876,0.000988,0.000313,0.000227,-6.3e-05,0.000243,-0.000296,0.000267,-7.8e-05,0.002683,0.000739,-0.000342,0.001512,0.000299,0.002845,0.007688,0.0,0.003744,0.000707,0.000714,0.001977
ST2908,0.041774,0.043408,0.022115,0.006822,0.003834,0.08002,0.168483,0.006506,0.003795,0.015213,-0.002452,0.001996,0.001092,-0.001671,0.000914,-0.000792,-0.000217,-0.000479,0.0,0.000946,-0.000107,0.000133,3.8e-05,-0.00134,-0.000183,-0.000178,-0.001289,-0.000174,0.002859,0.008856,0.0,-0.000333,-0.000323,0.00053,-0.003537
ST2925,0.041976,0.043408,0.021903,0.008477,0.001841,0.075234,0.199015,0.017942,0.001329,0.028441,0.005772,0.001669,0.002103,-0.003079,0.000227,-0.000467,1.6e-05,-0.000615,-0.000114,0.001465,-0.000405,0.000378,-8.4e-05,0.000627,0.000644,0.000144,0.000455,-0.000257,0.00345,0.008439,0.0,0.001721,0.000165,0.001022,0.004203
ST2933,0.041774,0.043408,0.021137,0.004129,0.001867,0.074818,0.229355,0.023303,0.003958,0.027887,-0.001682,-0.001183,7.1e-05,0.012873,9.4e-05,-0.000269,2.1e-05,0.000139,7.6e-05,0.000518,0.000259,0.0,-9e-05,0.000862,-0.000871,-1e-05,6.2e-05,0.001134,0.002615,0.008093,0.0,-7.3e-05,-2.8e-05,0.000848,0.001577
ST2950,0.043232,0.045471,-0.048374,0.03243,0.003713,0.041484,-0.0103,0.028964,0.003459,0.044386,0.002033,0.002178,-0.003839,-0.005122,0.000424,-0.00043,-0.000205,0.000446,0.0,0.001353,0.000384,-0.000636,0.000145,0.000321,0.000385,0.000251,-0.000105,0.000958,-0.001771,0.022517,-0.00086,-0.00039,-0.000158,-0.007228,0.007009
ST2955,0.041774,0.043408,0.022402,0.007289,0.002725,0.076776,0.209192,-0.002028,0.003142,0.016452,-0.009238,-0.001489,0.001143,-0.003237,-0.0008,-4.1e-05,-0.000169,-0.000839,-8.2e-05,0.001217,-0.000614,-0.000205,-0.000762,-0.000638,0.000528,-0.001017,-0.00102,0.000177,0.00308,0.008039,0.0,-0.000128,-0.000317,0.000652,0.00283
ST2958,0.045745,0.054026,-0.04856,0.030278,-0.002494,0.036582,-0.057232,0.030799,0.002316,0.035519,-0.000883,-0.003225,-0.003744,-0.00542,-0.000234,0.001368,-0.000209,1.7e-05,0.0,0.001453,3.6e-05,-0.00025,-0.000165,0.00017,0.0,0.0,-0.000297,-0.000177,-0.002909,0.025061,-0.000951,-0.000419,0.0,-0.00667,0.005108
ST2960,0.041774,0.043408,0.032143,0.01181,-0.004816,0.075451,0.138005,0.021285,0.001191,0.035755,0.005174,0.002406,-0.000442,-0.00113,-0.000232,-0.000684,-0.000176,-0.000304,-0.000162,0.001663,-0.00051,-3.6e-05,8.8e-05,0.00128,-7.2e-05,0.000167,-5.1e-05,0.002522,0.00265,-0.000582,-0.000175,-0.000138,-0.000157,0.000171,0.002785
ST2965,0.041774,0.043408,0.023813,0.007109,-0.006507,0.080498,0.163706,0.006962,0.00215,0.015561,0.000668,0.001367,0.001204,-0.000876,-0.001137,-4.2e-05,0.000446,0.000298,0.0,0.000168,-0.000136,-1.1e-05,0.000198,-0.001353,0.000159,4.1e-05,0.000357,0.000343,0.00273,0.008449,0.0,-0.000444,-0.000682,0.000464,-0.002694
ST2979,0.041976,0.043408,0.022852,0.008042,-0.006701,0.076726,0.184572,0.00142,8e-05,0.013674,0.009083,0.002391,0.000481,-0.002323,0.001149,0.000362,-0.000448,-2.3e-05,-8.5e-05,0.000793,-0.000678,-0.000466,-0.000837,0.001034,7.7e-05,-0.001437,-0.001953,-0.000289,0.002904,0.008776,0.0,0.002076,0.001591,0.000795,0.002037
ST2982,0.041774,0.043408,0.022356,0.005693,0.001379,0.075547,0.214802,0.002335,0.000899,0.013096,0.00636,0.001722,0.000103,0.013808,0.000819,0.002874,0.000225,0.00027,0.00094,0.000958,0.000203,0.000189,0.000777,-0.000555,0.000178,0.000567,-0.000323,0.001674,0.002814,0.007942,0.0,-7.3e-05,-3e-06,0.000794,0.002861
ST2983,0.041774,0.043408,0.022642,0.006924,0.00307,0.08002,0.165184,0.006737,0.003386,0.01574,0.007177,0.002052,0.001223,-0.001624,0.000776,-0.000232,0.000619,0.000546,0.0,0.001707,-0.000125,-8.5e-05,-0.000295,-0.001309,-7e-06,0.000731,-0.000508,-0.000483,0.002859,0.008927,0.0,-0.000333,-0.000503,0.000464,-0.003596
ST2988,0.041774,0.043408,0.023783,0.00897,-0.005736,0.075161,0.160492,0.017799,0.001667,0.025375,-0.006181,-0.005388,0.000589,-0.000845,0.000587,-0.000731,-0.000583,6.3e-05,-4.5e-05,0.002526,0.000308,0.000568,0.000483,0.001765,-0.000435,-0.000156,-0.00041,-0.00015,0.002727,0.007955,0.0,-0.000188,-4.9e-05,0.00053,0.002077
ST2991,0.041976,0.043408,0.020909,0.008238,0.002362,0.075234,0.169331,0.017459,0.001952,0.031542,0.004016,0.003259,0.002045,-0.001713,0.000108,-1e-05,0.00012,-0.000436,-0.000108,0.001366,-0.000593,-0.000251,0.000141,0.001175,-0.000643,2.7e-05,0.000252,-0.000831,0.003082,0.008479,0.0,0.001721,0.000165,0.00084,0.003768
ST2996,0.041367,0.043522,-0.088329,0.007724,0.00076,0.084338,0.169958,0.028997,0.004584,0.03926,0.001496,0.000676,0.000138,0.000956,0.001301,-0.000463,0.000646,0.000914,0.0,0.000305,-0.000452,0.000247,-0.000176,0.00033,-0.000193,0.000359,0.000469,0.001982,0.002027,-0.024153,0.0,-0.000138,0.0,0.001935,0.00466
ST3005,0.041367,0.043522,-0.078738,0.011837,-0.000424,0.087329,0.124204,0.020228,0.004343,0.025852,-0.001725,-0.001331,0.001343,0.001333,-0.001744,0.000333,0.000725,-0.0008,-9.6e-05,-0.000797,0.000502,0.000171,-0.000381,-0.000935,0.000221,8.4e-05,2.9e-05,-0.000221,0.001669,-0.019447,0.0,-0.000138,0.0,0.00369,0.006873
ST3013,0.041774,0.04385,0.031286,0.012737,0.004056,0.102907,0.054586,0.015546,2.3e-05,0.016677,-0.011031,-0.001615,0.00116,0.006686,9.3e-05,1.4e-05,-0.000878,-0.00033,-3.2e-05,0.002627,-0.001014,7.1e-05,0.000543,0.000206,-0.000457,0.000253,-0.000812,-0.001057,0.001241,0.003911,0.0,-0.00012,0.0,0.001533,0.000263
ST3015,0.041976,0.043408,0.021134,0.008739,0.003401,0.076784,0.208679,-0.00177,-0.000603,0.013008,0.008758,0.003437,-0.000107,-0.0032,0.00029,0.000126,0.000485,0.000518,7.7e-05,0.000946,0.000404,-0.000106,0.000603,0.000657,0.000501,0.000451,0.000944,-0.000978,0.002904,0.008678,0.0,0.001898,0.001099,0.000843,0.001607
ST3020,0.041774,0.043408,-0.085475,0.01783,0.003947,0.082304,0.196751,-0.00635,0.001165,0.010875,0.000112,0.000965,-0.00036,-0.001385,-0.000384,8.5e-05,-0.000985,-0.000909,0.0,0.00102,-0.000589,-0.000159,6.3e-05,-0.000891,-0.000444,0.000133,-7.9e-05,-0.001507,-0.006545,0.002299,-0.000494,-0.000129,-0.000262,-0.00837,0.000641
ST3039,0.041367,0.043522,-0.103304,0.008816,0.000812,0.083525,0.199628,0.029026,0.003584,0.034953,6.5e-05,0.000881,-0.000151,0.000726,0.00028,-0.001568,0.000831,-0.000329,0.0,4.9e-05,5.1e-05,0.0,-1.3e-05,0.000448,0.000392,0.000294,0.000128,-0.005118,0.001332,-0.031846,0.0,-7.3e-05,0.0,0.001855,0.004671
ST3047,0.041774,0.043408,0.020848,0.008697,-0.006807,0.08002,0.167547,0.006856,0.002393,0.015659,0.000311,0.00174,0.001281,-0.001093,-0.000396,-0.000403,-0.000292,-0.000652,0.0,0.001906,-0.000128,-0.000123,-0.000506,-0.001386,-3.9e-05,9.5e-05,3.7e-05,-0.000913,0.002859,0.008833,0.0,-0.000333,-0.000522,0.000464,-0.003168
ST3063,0.041774,0.043408,0.022378,0.009149,0.002185,0.07575,0.214189,0.020762,0.00375,0.02999,0.002615,0.001702,0.001258,-0.002974,-0.000947,-0.000219,0.000135,0.000274,0.0,0.000506,-0.00084,-6e-05,0.000297,0.000627,6.5e-05,0.000377,0.000175,-0.000571,0.003037,0.008381,0.0,-7.3e-05,-7.9e-05,0.001022,0.003719
ST3065,0.041367,0.043522,-0.086017,0.008504,0.000327,0.083411,0.191459,0.031453,0.009206,0.040563,0.000459,0.000984,-7e-05,0.001215,0.000182,0.000893,3.6e-05,0.000448,0.0,0.000539,-1.1e-05,0.0,0.000326,0.00033,0.000789,-0.000543,0.00014,0.00073,0.001617,-0.026777,0.0,-0.000138,0.0,0.001855,0.004563
ST3067,0.041774,0.043408,0.020675,0.011625,0.001366,0.076976,0.235204,0.014187,0.002084,0.014307,0.002915,-0.000335,0.001161,0.01405,-0.000885,-0.001873,-0.000326,-0.000633,-0.0006,0.001225,0.000728,0.000353,-2.5e-05,-0.000588,0.000296,0.000383,-0.000528,0.001837,0.002538,0.008705,0.0,-7.3e-05,5.1e-05,0.000496,-0.002698
ST3069,0.041774,0.043408,0.029116,0.009625,-0.003206,0.085187,0.123503,0.008039,0.002995,0.017795,0.002121,0.00048,0.001135,-0.000214,0.000777,-3.6e-05,-0.00037,-0.000952,0.000174,0.001302,-0.000555,-0.000481,6.7e-05,-0.001764,-0.000506,-0.000457,0.001322,-0.000609,0.002755,0.008003,0.0,-0.000388,-0.000201,0.001008,-0.002997
ST3070,-0.00729,-0.002598,0.005769,0.006297,-0.003152,0.002191,0.068147,0.002499,0.006893,-0.003149,0.011484,-0.001066,-0.000305,-0.000572,-0.000188,-7.9e-05,-0.000185,8e-06,-9.2e-05,-0.000658,-0.000258,0.000132,0.000382,-0.000231,3e-05,0.000576,6e-06,0.000407,0.000913,0.002415,-0.005734,-0.000761,-0.004852,8.7e-05,-3.8e-05
ST3071,0.041774,0.043408,0.022594,0.008062,0.002493,0.07584,0.200167,0.021611,0.003473,0.030706,0.002988,0.002787,0.00197,-0.002743,0.00083,0.000861,-0.0006,0.000459,8.1e-05,0.000592,0.000566,0.000448,0.000535,0.000627,0.001656,-0.000514,0.000145,-0.000599,0.002987,0.008439,0.0,-7.3e-05,-3.1e-05,0.001022,0.004778
ST3072,0.041774,0.043408,0.021982,0.009097,0.001491,0.075177,0.239488,0.00545,0.001765,0.022969,0.000141,0.000219,0.001105,0.013727,-0.000369,-0.001429,-2.1e-05,6.2e-05,-0.000225,0.001025,-0.00159,0.000622,0.000304,-0.000785,0.000754,-0.000164,0.000143,0.001451,0.00276,0.00783,0.0,-7.3e-05,5.1e-05,0.000496,0.001852
ST3074,0.041976,0.045606,0.024217,0.008709,-0.004895,0.07602,0.162398,0.002467,-0.001435,0.012751,0.009379,0.00232,0.000594,-0.00044,-9e-05,0.000765,-0.000238,-0.000408,0.0,0.002391,0.000156,0.000357,5.7e-05,-0.001512,0.000143,-0.000961,0.001581,-0.001021,0.002994,0.007727,0.0,0.005044,0.002245,0.000714,0.002692
ST3079,0.041367,0.043408,0.021543,0.008496,0.002888,0.075801,0.200168,-0.010028,0.000216,0.021754,0.009269,0.001622,0.000169,-0.003258,0.001191,0.000107,0.000333,0.000495,-8.5e-05,0.000585,-7.7e-05,0.000333,8.3e-05,-0.001082,-0.00034,0.000142,0.000948,4e-06,0.002572,0.00837,0.0,0.000499,0.002155,0.000831,0.002446
ST3085,0.046001,0.049536,0.031711,0.009758,0.001019,0.078512,-0.021653,0.067707,0.007717,0.066005,0.002509,0.000591,0.000638,-0.000327,0.000242,0.00023,0.000101,0.000934,0.0,0.000891,0.001009,0.0,0.000582,0.000321,0.000111,-0.000439,-6.5e-05,0.009714,0.001829,-0.026068,-0.000596,-7.3e-05,0.0,0.001509,0.008376
ST3087,0.046355,0.050888,0.029429,0.013463,0.003768,-0.016123,-0.044404,0.02819,0.003761,0.024262,0.01661,0.000835,0.002407,-0.011306,0.000135,3.8e-05,-0.001111,0.000359,0.0,0.001009,0.001254,-0.000226,-0.000178,0.0,-0.000379,-0.000609,-0.000123,0.003969,0.003047,0.079889,-0.002334,-0.000135,-0.001028,0.0,0.000151
ST3098,0.041774,0.043408,-0.102604,0.011188,0.000286,0.078697,0.182233,0.027138,0.009179,0.037968,-0.000912,-0.000355,-0.000286,-0.000236,-0.000451,0.001398,6.4e-05,0.00097,-2.4e-05,0.000727,5.1e-05,-0.000132,-0.000272,0.000541,0.000468,0.000191,-0.000296,0.000807,0.002618,-0.001542,0.0,-0.000138,0.0,0.001379,0.002257
ST3099,0.041976,0.045606,0.024251,0.006566,-0.003847,0.076187,0.152235,0.002305,-0.001315,0.012653,0.008589,0.001632,0.000755,-0.000529,-0.001437,0.000295,-0.000829,-0.000459,-0.000137,0.00265,2.6e-05,-5.8e-05,-0.000132,-0.001529,0.000487,-0.000487,-0.002305,-0.001721,0.00288,0.007669,0.0,0.005256,0.001603,0.000714,0.002434
ST3106,0.047836,0.050895,0.026289,0.017084,-0.004747,0.092897,-0.016936,0.035234,0.009199,0.024463,0.004366,-0.000464,0.004029,0.002624,7.4e-05,0.000378,8.1e-05,0.001408,0.0,0.001372,0.00167,8.2e-05,-0.000394,0.001544,0.0,-0.000135,-0.000278,0.001265,0.002377,0.008662,-0.000596,-0.0002,-0.000104,0.001478,-8.3e-05
ST3107,0.042794,0.045908,0.030827,0.01503,0.00307,0.105625,0.022589,0.020498,0.002883,0.016513,0.001699,0.000763,0.003103,-0.000187,0.00096,0.000597,0.000141,-0.000613,0.0,0.00351,0.00046,0.000272,0.000366,0.000869,-0.000118,0.000359,0.000547,-0.000436,0.00176,0.007458,-0.000108,-7.3e-05,-9.8e-05,0.001235,-4.2e-05
ST3114,0.041774,0.04385,0.030703,0.012281,0.005051,0.105475,0.059326,0.016065,0.002735,0.017614,0.003871,0.000702,0.004159,0.006139,0.000489,1.5e-05,-0.000105,-0.000106,-0.00013,0.002421,0.000262,-3.4e-05,-9.7e-05,0.000657,0.000297,-0.000868,0.000248,0.000395,0.001366,0.002763,0.0,-0.00012,0.0,0.001235,-0.000276
ST3124,-0.006539,-0.003786,0.003239,0.005405,0.007132,0.002122,0.063405,-0.0069,0.00184,-0.003012,0.006611,0.000158,0.000406,-0.00395,0.000943,0.000789,0.00397,-0.000393,0.00021,-0.000845,9.7e-05,0.000453,0.000104,0.000527,0.000422,-0.000716,-0.000639,-0.000159,0.000655,0.000507,-0.005304,0.006775,0.01231,8.7e-05,0.000433
ST3127,0.041976,0.043408,0.0241,0.007677,0.003092,0.077707,0.148811,0.002149,0.002768,0.016423,0.011085,0.003152,0.001004,-0.000203,0.001079,-0.000132,-0.000184,0.000243,0.0,0.002204,1.3e-05,-7.1e-05,9.9e-05,0.001578,-0.001049,0.000352,-0.002574,0.000191,0.002625,0.008346,0.0,0.003861,0.001405,0.000714,0.002316
ST3130,0.041774,0.043408,0.02133,0.00911,-0.005733,0.080669,0.152692,0.01626,0.001939,0.015068,0.004824,9.3e-05,0.000631,-0.001073,0.00149,0.000114,8.4e-05,-0.000114,9.6e-05,0.002172,-0.000323,-0.000278,0.000189,0.001213,9.7e-05,-0.000257,-0.000198,0.002305,0.002711,0.008713,0.0,-0.00029,-4.8e-05,0.000464,-0.003037
ST3132,0.041774,0.04385,0.031027,0.0116,0.00033,0.102458,0.048098,0.016823,0.007213,0.03336,0.000984,0.001145,0.002387,0.007581,0.000586,0.000221,-0.000432,0.000279,0.0,0.002464,-0.0003,0.000501,0.000482,0.000341,-0.000158,-6.4e-05,0.000155,0.000724,0.001645,0.003617,0.0,-7.3e-05,0.0,0.001533,0.005425
ST3146,0.042864,0.046254,-0.031433,-0.051771,-0.000172,0.031461,-0.041784,0.022099,0.003022,0.039836,0.000277,8.3e-05,-0.005186,-0.007416,0.000144,0.000809,0.000241,-0.000699,0.00058,-0.001047,-7.6e-05,0.0,-0.000281,0.0,2.4e-05,2.6e-05,-0.000316,0.002185,0.000498,0.025203,-0.000381,-0.000488,0.0,-0.00649,0.004997
ST3179,0.041774,0.043408,0.022753,0.009023,-0.005849,0.076548,0.158909,0.016629,0.001336,0.021681,0.001576,0.001812,-0.000584,-0.000631,0.000938,0.000106,-0.000652,-0.000296,-0.000801,0.002161,2.1e-05,0.000409,8.5e-05,0.001422,0.000123,-0.000445,0.000341,-0.000538,0.002911,0.008172,0.0,-0.000188,-0.000137,0.000763,0.002322
ST3185,0.041774,0.043408,0.028807,0.008545,0.000998,0.074426,0.218358,0.014195,0.00031,0.024502,-0.00076,0.001805,0.00044,0.012386,-0.000153,0.000327,-0.000642,-7.5e-05,0.0,-0.000847,1e-06,-0.000155,0.000242,0.000197,0.000245,-1.6e-05,0.000275,0.005236,-0.008926,0.003385,-0.000174,-7.3e-05,5.1e-05,-0.00644,0.000646
ST3213,0.041774,0.043408,0.022588,0.008458,-0.005738,0.07583,0.195298,0.018784,-0.000497,0.021404,0.002775,0.001839,-0.001658,-0.002219,-0.000553,-0.001114,-0.00047,-0.000612,3.2e-05,0.000471,0.000359,0.000271,-0.001705,0.00094,0.000465,0.000346,0.000795,-0.001396,0.003102,0.008157,0.0,-0.000231,-0.00012,0.001022,0.001859
ST3218,0.041774,0.043408,0.021582,0.007556,0.00381,0.08002,0.196109,0.019585,0.004427,0.013187,0.00408,0.002304,0.00028,-0.003335,0.000278,0.000139,0.001269,-0.000315,-1e-06,0.001101,0.000177,-0.000128,0.001601,0.000529,0.000527,0.000197,0.00011,0.00055,0.002801,0.00899,0.0,-7.3e-05,-8.5e-05,0.000675,-0.004926
ST3221,0.041774,0.043408,-0.080141,0.025114,-0.003974,0.081173,0.133836,-0.000343,0.001216,0.011909,-0.001082,-0.0017,-0.001726,0.000516,-0.000577,-0.000711,-0.000353,0.00162,-0.000122,0.000978,0.001029,0.000406,-0.000183,-0.001253,0.001133,-0.000375,0.000687,-0.000956,-0.000308,0.000888,-0.000215,-0.000138,-0.000262,-0.00985,0.000874
ST3227,0.041774,0.043408,0.022408,0.008736,0.001794,0.07575,0.21375,0.020256,0.004162,0.030983,-0.004776,-0.002901,0.00089,-0.002974,0.000191,5.2e-05,1.7e-05,0.000195,-0.000138,0.001132,-0.00062,0.000158,0.000666,0.000649,0.001269,0.000417,0.000143,-0.000427,0.003037,0.008417,0.0,-7.3e-05,-7.9e-05,0.001089,0.003403
